,SYMBOL,NAME OF COMPANY,cm22AUG2023bhav.csv,cm21AUG2023bhav.csv,cm18AUG2023bhav.csv,cm17AUG2023bhav.csv,cm16AUG2023bhav.csv,cm14AUG2023bhav.csv,cm11AUG2023bhav.csv,cm10AUG2023bhav.csv,cm09AUG2023bhav.csv,cm08AUG2023bhav.csv,cm07AUG2023bhav.csv,cm04AUG2023bhav.csv,cm03AUG2023bhav.csv,cm02AUG2023bhav.csv,cm01AUG2023bhav.csv
416,DEVIT,Dev Information Technology Limited,,,,,,,,,,,,,,,
417,DEVYANI,Devyani International Limited,0.6415191172696947,-1.5163002274450341,-0.9511889862327939,0.15041363750313932,0.987341772151893,-0.4285354171918298,1.1989795918367316,1.2396694214876063,-0.2575991756826378,2.023653088042047,0.7413290971670669,-2.529032258064519,-0.10311936065995805,0.0,0.4662004662004544
418,DGCONTENT,Digicontent Limited,1.0695187165775364,1.907356948228871,2.8011204481792715,2.000000000000008,3.2448377581120984,,,,,,,,,,
419,DHAMPURSUG,Dhampur Sugar Mills Limited,-0.2724265421288144,0.8437990580847633,-2.131745726906092,0.34688764694547475,-0.3456884962550544,-2.179222243095982,-1.73527782905669,-1.687840290381117,-1.5368120085775594,-0.9382191538325287,0.9831962817304255,0.1970266881604913,1.8981565979193242,0.01825483753195012,-0.7608695652173996
420,DHANBANK,Dhanlaxmi Bank Limited,1.0638297872340425,-1.673640167364011,0.0,1.0570824524312896,3.2751091703056767,4.328018223234621,4.52380952380952,-0.23752969121140477,-1.6355140186915789,1.6627078384798,-0.23696682464455313,0.7159904534606307,0.4796163069544262,-3.472222222222222,-3.139013452914795
421,DHANI,Dhani Services Limited,,,,,,0.0,-4.797441364605544,-2.998965873836614,4.767063921993506,-3.1479538300104934,11.985898942420686,1.3095238095238029,4.4776119402985,-0.7407407407407337,7.5697211155378525
422,DHANUKA,Dhanuka Agritech Limited,1.4913859604011344,0.9802012333657845,-1.5906477577616003,-1.1867188486302205,1.7012261667843616,0.6786452947259565,1.0119475093033883,0.026121596029523343,-0.4938592501137264,0.9644403621572002,-0.8456934686442883,1.6801164175155505,1.374639576208677,-1.5253565768621324,0.20512141864620767
423,DHARMAJ,Dharmaj Crop Guard Limited,-0.42105263157895007,-1.1789181692094366,1.1456628477905153,-2.1281464530892475,2.8477288773829192,-3.3219567690557508,0.3195617438940829,1.8363551836355265,7.362116296481158,3.835190463850742,-2.1551724137931036,-0.25290844714213456,0.5083884087442807,0.4340056165432701,14.431784983932216
424,DHARSUGAR,Dharani Sugars&Chemicals Limited,,,,,,,,,,,,,,,
425,DHRUV,Dhruv Consultancy Services Limited,0.2946954813359501,-3.5071090047393394,3.3300685602350693,2.5100401606425704,-0.40000000000000563,-3.0067895247332634,-1.0556621880998163,2.4582104228121926,-0.0982318271119787,0.8919722497522214,-0.6889763779527448,2.2132796780683988,-0.4008016032064043,-1.9646365422396856,2.724520686175583
426,DHUNINV,Dhunseri Investments Limited,0.3903708523097008,-0.324254215304799,0.15154795410261304,-0.5383290267011197,0.7229612492770386,-1.1858836976710894,1.324647122692722,-1.3143795985427595,-1.3182010432820963,0.4247486903582048,0.4837103428652692,-0.9511731135066582,-0.07040766035344646,0.6733768074851149,-2.669886167644018
427,DIAMONDYD,Prataap Snacks Limited,1.4827586206896526,-1.3773167828600552,-2.2656769333037943,-0.3917673674336429,0.08836361628099128,0.3380250471018584,-0.4688103248579781,-2.3272100414803667,5.065655422232284,1.5519025175307506,-1.8171557562076774,-3.015707952493017,8.195653461242367,-1.1762640449438149,0.9809715163692181
428,DICIND,DIC India Limited,-1.021087680355166,1.2473311608045874,-0.01123595505618233,-2.1332746866065513,3.247048138056315,-1.7402945113788513,0.17881090746535794,-0.5998666962897234,0.12234456678901376,-0.7834915029794772,-6.615828524319861,0.020614306328585012,0.020618556701035615,2.5044911761597852,3.6700262927256797
429,DIGISPICE,DiGiSPICE Technologies Limited,,,,,,8.493589743589752,5.762711864406777,-2.479338842975207,10.0,-0.18148820326679024,-5.650684931506845,16.334661354581666,19.809069212410513,-1.4117647058823564,-0.23474178403756202
430,DIGJAMLMTD,Digjam Limited,,,,,,,,,,,,,,,
431,DIL,Debock Industries Limited,1.3274336283185715,-1.7391304347826024,-2.9535864978902926,3.947368421052625,-1.7241379310344769,0.8695652173913012,0.4366812227074298,-3.3755274261603407,-0.4201680672268967,4.385964912280701,-1.2987012987013018,3.1250000000000133,0.0,-4.6808510638297935,-9.961685823754793
432,DISHTV,Dish TV India Limited,2.972972972972977,-1.5957446808510676,-1.0526315789473648,-1.2987012987012987,1.8518518518518594,-3.076923076923084,-3.7037037037037033,4.113110539845763,11.461318051575931,4.491017964071856,-4.2979942693409745,0.5763688760806793,-0.2873563218390641,-3.064066852367692,1.4124293785310735
433,DIVGIITTS,Divgi Torqtransfer Systems Limited,1.0021274213413875,-2.163553705428055,-1.4839197064537017,4.771596562641344,0.19259091424039104,-0.8536448388183657,11.678374310085287,-5.078287789486215,-9.116978681960825,1.304538478403856,2.8642309427153916,-0.49371633752245186,-1.8826378949686127,-0.12095887398284834,2.1912574446567032
434,DIVISLAB,Divi's Laboratories Limited,-0.3273992224268467,0.28318148239349666,0.004104247896575442,-1.5449476037822234,-0.49456514454973854,1.3970618213446064,-1.771459084234412,0.2086844851111695,-2.826019134775381,-1.6404342100216105,4.40940887488653,0.5125727933875401,0.9673223866038116,1.404039016348397,-1.215970469288608
435,DIXON,Dixon Technologies (India) Limited,2.0689655172413794,3.2916121406559964,1.1809930592632178,-1.4853464055037842,2.189733942488586,-2.70470970913389,-0.4249159020610429,-2.048415232537985,0.8549734556977692,3.612736789365395,1.6051990251827863,3.891208210021709,7.657548518401865,-0.19948978974985188,0.3287239204269816
436,DJML,DJ Mediaprint & Logistics Limited,3.817045080618632,3.1568228105906155,-1.7017017017016904,-2.4096385542168783,-0.03255208333332223,-4.119850187265914,-0.18691588785047436,0.18726591760300337,-0.4041032017407558,-2.218844984802435,2.332814930015552,-2.1606816798539326,0.612369871402327,0.771366862079605,2.2075055187637966
437,DLF,DLF Limited,-0.3113001971567915,1.645396055268434,-0.7640778731421347,-0.0732140989436299,1.5075910393884748,-2.2925311203319523,-1.7629674921023086,1.0191476219888798,-0.5222734254992343,-0.18399264029438359,-0.10211375472276116,0.26620251868535977,-1.0636142625607778,-1.2207324394636714,-3.6722891566265083
438,DLINKINDIA,D-Link (India) Limited,-0.555643752976663,-2.567672080433105,-2.1047849788007236,-2.0759193357058123,2.0272314674735217,-0.24147298520978305,3.321378450023401,-3.1122526061338607,-0.24114544084401246,-0.45011252813203295,4.696826892868359,0.15733165512901193,0.45835308993203366,-1.2486343062275636,7.140468227424757
439,DMART,Avenue Supermarts Limited,0.5975702567860945,0.19062680918962427,0.949353555799459,0.23718690613971685,-0.2835323283845859,-1.1478711567442712,-1.3381690845422611,-0.8418877023768565,-0.5399553234935334,0.22250607771230538,-0.32173270173324936,-1.291926808832676,-0.36354823073194376,-0.7191936475683793,-0.3330846301428267
440,DMCC,DMCC SPECIALITY CHEMICALS LIMITED,5.778648383937313,-0.9539207760711361,0.0,1.2772228590142385,0.016377333770065956,-0.1308472358521352,-2.332268370607032,-8.318687756297592,-1.4860770451594385,-3.9362439362439328,8.594220349187239,0.7124450507806475,1.7270624518118807,-2.1132075471698113,-1.075108257428706
441,DNAMEDIA,Diligent Media Corporation Limited,3.333333333333336,1.6949152542372818,-1.6666666666666607,-1.6393442622950762,1.6666666666666607,1.6949152542372818,-1.6666666666666607,0.0,0.0,0.0,0.0,0.0,0.0,1.6949152542372818,0.0
442,DODLA,Dodla Dairy Limited,0.1274740020127535,-2.1146647402640073,-1.5198551287026258,-0.019398642095050406,5.736359907014911,-1.6078035654221385,0.4052684903748734,2.7696793002915516,-2.5172553796183545,2.539550374687754,-4.59420097974314,2.3372400243885916,2.272569805307279,-2.703249292166653,-2.836182616100082
443,DOLATALGO,Dolat Algotech Limited,-0.33821871476888066,-1.1148272017837235,-0.11135857461023865,1.0123734533183255,-1.3318534961154147,-1.0976948408342482,-1.5135135135135198,-1.3859275053304874,4.338153503893205,-1.5334063526834518,-1.2972972972973003,0.10822510822510206,-1.910828025477704,0.10626992561106113,1.0741138560687433
444,DOLLAR,Dollar Industries Limited,0.6828349423122284,-0.6549707602339208,-0.7775327840315707,-1.1358421294171612,9.154664996869133,-2.5268554687500053,-8.182021968168572,1.5941698929628785,4.435723629444651,0.9847484087906727,-1.6069951553822415,0.047286913346728604,4.033944164309427,-3.1216489932086184,-3.7610365783740476
445,DONEAR,Donear Industries Limited,0.10411244143676059,7.318435754189941,-2.132312739201753,-0.32697547683923395,-0.917926565874724,1.2021857923497206,-1.1879049676025857,-0.37654653039269337,-0.26824034334763946,1.691216584833603,-1.0259179265658624,0.7616974972796394,-0.9164420485175141,-1.277275146354447,1.4031300593631917
446,DPABHUSHAN,D. P. Abhushan Limited,2.3284164330123156,-0.738141335914814,9.689408016989647,1.8108108108108076,0.5161640858462312,0.6975789905621697,0.041050903119877975,-3.0126078301260844,-0.2251059322033958,8.505747126436788,19.772844605059365,2.5772285966460764,7.822611343738109,0.1906941266209001,1.8252427184465976
447,DPSCLTD,DPSC Limited,1.4184397163120643,2.173913043478253,-0.36101083032490205,-1.071428571428574,-1.4084507042253471,-2.4054982817869512,1.393728222996523,0.3496503496503422,-1.7182130584192439,0.6920415224913594,-3.6666666666666714,-1.315789473684206,2.3569023569023546,-5.111821086261985,3.6423841059602697
448,DPWIRES,D P Wires Limited,2.2434404595559587,-3.084562142642191,0.05269100489273959,16.066748208981313,3.9411551035234167,0.14550745725719685,-1.0528210204265316,-0.26922731759849233,-0.7481963124610396,-0.9090909090909051,-1.529636711281063,0.5329838357361214,5.77634011090573,-3.8564066109827695,-1.7032055201327625
449,DRCSYSTEMS,DRC Systems India Limited,-3.703703703703714,1.2091898428053205,0.12106537530267376,2.9925187032418843,-0.7425742574257356,-1.8226002430133659,-2.372479240806643,6.439393939393932,-4.693140794223817,1.3414634146341393,8.609271523178808,1.7520215633423142,-1.198402130492665,-2.0860495436766735,-3.5220125786163488
450,DREAMFOLKS,Dreamfolks Services Limited,-0.4889243663939424,-3.569710381987868,1.7524965733307203,-3.0837840402315315,-5.471342721320297,-1.099973387740607,-0.044334101791097716,-13.849209380490409,-15.694229778464713,0.6155640510594181,-0.6693698912273985,-0.8993494068120876,-3.9867720007348972,3.4725302579050874,0.7340737903740585
451,DREDGECORP,Dredging Corporation of India Limited,17.533380182712584,0.838549663399068,-2.11560693641618,3.2589232422108094,10.122255817010647,0.15799868334431144,3.516423606378623,1.508024349750981,-0.9863013698630199,-1.8949065985754632,0.9222840092228494,1.7246136865342165,0.2073828287017835,-2.873640392104215,0.4993252361673476
452,DRREDDY,Dr. Reddy's Laboratories Limited,0.248695196122382,0.6196324762318267,-0.10543052213615534,0.38922130133068056,0.5924424944404852,0.00601064743260113,-0.48110200558863875,-0.3381025378981496,3.7654981044371225,0.4839540376862557,-0.33365489286757993,-0.17581058397384608,-0.016783117949983096,-0.11646270987551482,0.4715935785265425
453,DSSL,Dynacons Systems & Solutions Limited,4.993282579489483,4.9999999999999964,4.994651526372093,4.993520518358528,4.998185776487655,-2.130681818181818,-0.7052186177715091,-0.482498464777612,-1.1875866851594852,1.7642907551164433,-2.2421524663677133,0.017250301880267216,-4.717291255752784,3.6633157266996084,0.7380707174733873
454,DTIL,Dhunseri Tea & Industries Limited,1.1449451887941506,-1.0843373493975903,1.1208576998050739,-0.2915451895043842,0.8576329331046313,-0.6330654979303545,0.2685546874999917,-3.053254437869817,0.47562425683709864,-0.6849315068493097,0.8815820824398354,-0.8972845336481726,1.0016694490818001,-0.3090822634331934,-0.7316497521831404
455,DUCON,Ducon Infratechnologies Limited,,,,,,,,,,,,,,,
456,DVL,Dhunseri Ventures Limited,1.333333333333331,-0.7701421800947823,0.039510075069140387,0.09887284951552303,0.5767700875099399,-1.0236220472440922,0.5144440047487184,-3.328232593726086,-6.274650412334171,-0.8002845456162191,1.5531876467400956,1.633627019089591,-0.547645125958379,-1.4925373134328481,-1.1553501599715605
457,DWARKESH,Dwarikesh Sugar Industries Limited,-0.05561735261402821,0.2788622420524261,-0.829646017699115,0.44444444444445075,0.16694490818030683,-0.33277870216307415,-1.0428100987925233,-1.1930585683297272,1.3743815283122593,0.0,-0.38335158817085907,0.16456390565001805,0.829646017699115,-1.0940919037199124,-0.4899292324441902
458,DYCL,Dynamic Cables Limited,,,,,,,,,-7.7776806781438435,-2.471661126736555,-2.020876826722342,4.457431960921136,8.29397317211413,8.92067085091058,15.96468201885216
459,DYNAMATECH,Dynamatic Technologies Limited,0.36727705237292824,-0.1370506695904143,-2.2419007030661944,0.906433877966196,-0.4218165034104383,-2.515966953717698,-1.2197982641332417,-2.7635385778940904,0.08410529983539392,-1.6170786198092257,2.873507308412592,0.007296784550279271,-2.0838791111957895,-3.034431794563899,9.111295890341935
460,DYNPRO,Dynemic Products Limited,10.085470085470082,-3.1748420102317216,3.166718410431539,5.95394736842106,0.9296148738379852,0.6180056789710927,-0.3495339547270155,-0.19933554817276505,0.63523905048478,0.4702720859926215,-2.680614579928078,2.0857667278491574,-0.7617155158138803,0.9022556390977406,0.3689418078148659
461,E2E,E2E Networks Limited,,,,,,,,,,,,,,,
462,EASEMYTRIP,Easy Trip Planners Limited,-0.7936507936507862,1.2048192771084223,-2.8608582574772465,-2.9040404040404,-2.463054187192118,0.6195786864931846,-0.37037037037036685,-0.12330456226879695,-0.3685503685503825,1.6229712858926486,-0.9888751545117569,0.12376237623763432,-0.7371007371007475,-1.093560145808009,1.479654747225651
463,EASTSILK,Eastern Silk Industries Limited,,,,,,,,,,,,,,,
464,ECLERX,eClerx Services Limited,-0.68482633663975,-1.1835037781082147,-0.15755188607786147,0.4534940345751184,-3.2907517513392643,-0.6288572347831174,-1.9445320790432135,-1.3607559126400464,-0.1750917819824857,0.5309031030860466,3.4783630541437787,-1.0609231484711081,0.9773707845381757,-0.768894713848845,-0.1483161751875737
465,EDELWEISS,Edelweiss Financial Services Limited,0.5893909626719142,0.992063492063492,-1.3698630136986356,-1.5414258188824608,-3.0812324929971964,8.072653884964682,4.535864978902951,5.803571428571432,-0.9944751381215533,-2.3732470334412112,2.885682574916769,-2.065217391304354,-2.9535864978902926,-0.8368200836820056,0.20964360587000905
466,EDUCOMP,Educomp Solutions Limited,,,,,,,,,,,,,,,
467,EICHERMOT,Eicher Motors Limited,-0.6581390857363607,0.4761762598519308,1.5507283724173504,-0.8640899254628517,-0.3444454428370324,-1.4900271450489793,-0.7467713122675491,0.06153665826642177,1.2040332147093684,0.4812491619112919,-0.11013379768124519,-0.5962067639139461,1.410267950910673,-2.435668491466386,1.4975486554746722
468,EIDPARRY,EID Parry India Limited,-0.2714440825190011,0.9757702006358927,-1.3199177756139708,-0.6235888614127587,1.2849831209844353,-0.8208229830435277,0.8825452168228397,-2.506904610155091,-1.9272840920929264,-1.538619345573905,-2.1872178188020537,0.11048613901165354,2.050020500205002,-0.9744214372716222,-0.6053268765133172
469,EIFFL,Euro India Fresh Foods Limited,-0.5201109570041609,-1.232876712328775,4.772156440617156,1.088139281828074,-0.5052327679538196,-2.0155586987270118,2.649727767695104,-2.0966595593461186,-2.359472588480226,0.1737921445950643,-2.5076245340562635,1.6884906960716866,-2.7479892761394065,-1.028192371475961,-0.49504950495049505
470,EIHAHOTELS,EIH Associated Hotels Limited,0.8072971272803572,2.7801724137930988,2.0228671943711496,0.9208920448241505,-0.15509028470146127,-0.9219624629568627,-3.218610579987248,-0.47573739295908657,-1.520041644976577,-0.09361348034116676,-2.346368715083801,2.179553710430721,-1.2402624026240285,-1.7225747960108815,-0.5310621242484924
471,EIHOTEL,EIH Limited,0.5282062117050497,5.553077609277439,4.303326354966272,1.703335699077357,2.5721912157243305,-1.8809523809523756,-0.09514747859181191,-1.4071294559099439,1.620591039084832,-0.04764173415912069,0.2627179364700317,-0.617137431758847,1.0554089709762615,-0.619785458879624,-1.0613207547169812
472,EIMCOELECO,Eimco Elecon (India) Limited,,,,,,,,,,,,,,,
473,EKC,Everest Kanto Cylinder Limited,4.323570432357049,-1.1943040881947609,-2.113309352517993,-0.5366726296958805,1.3140009062075242,-3.455818022747159,-10.56338028169014,-1.9186492709132876,2.075989032510776,-1.3904982618771595,-2.485875706214698,-1.7394522575869684,2.542694497153696,4.109047807190836,7.336726039016107
474,ELDEHSG,Eldeco Housing And Industries Limited,0.46867113706828173,-2.027408872562858,2.0914467041684697,0.7044810806884899,1.6762664303647943,-2.308469196364161,-0.37372430645393456,-2.0485744456177337,0.837651735642788,-1.1854657687990926,2.142294189295684,-8.861172783074315,-3.497384838364106,-1.059916453644242,-1.800036735443572
475,ELECON,Elecon Engineering Company Limited,0.6632713490465502,1.6983859311009284,1.6032309386855983,-1.3462118925445188,-0.2889303557454978,-0.6340092110772256,5.57590300580956,-0.06941376916767442,1.9558643762465477,-2.57004952046637,-0.1752080595707374,-2.4418533667053293,3.232921603226617,1.3800153335036998,3.2998944033790916
476,ELECTCAST,Electrosteel Castings Limited,1.0033444816053536,-0.16694490818030286,-0.08340283569642079,1.181434599156123,-3.580146460537027,4.418011894647411,-1.3411567476948822,1.531914893617019,-1.7558528428093598,-3.3144704931285434,0.2431118314424612,0.24370430544273874,7.982456140350873,-2.8132992327365707,-0.08517887563884882
477,ELECTHERM,Electrotherm (India) Limited,,,,,,,,,,,,,,,
478,ELGIEQUIP,Elgi Equipments Limited,-1.8311934329614914,-2.081615828524313,-3.1633569504041557,2.5690890481064503,0.19485181007075963,-3.311849281110558,-0.40489828165119723,-0.6378176822686684,0.21634378994985207,-1.938283510125364,1.5273154493832017,-1.0846407127638906,-2.99671207139503,-1.3803965165832952,0.774904303986573
479,ELGIRUBCO,Elgi Rubber Company Limited,-0.47801147227533464,-2.0599250936329616,4.603330068560238,0.7897334649555746,0.3964321110009826,3.2753326509723673,-3.458498023715415,-1.3645224171539878,-1.1560693641618525,-6.402164111812452,9.476801579466938,16.8396770472895,3.832335329341321,-1.8801410105757865,0.11764705882352272
480,ELIN,Elin Electronics Limited,5.284416021541564,-0.26854649211143156,0.5060728744939271,0.7135575942915277,0.34094783498124787,2.2307424189613227,0.24458420684835386,-5.106100795755979,1.1401743796110106,1.1533242876526382,-2.416418404501824,0.4655803126039355,-0.9225700164744683,-0.5244182235332752,2.7618726844055392
481,EMAMILTD,Emami Limited,0.5790063503922344,1.286416950435103,3.830288744843842,-0.08831321754489031,-1.488641855969065,-0.452270977675139,1.089494163424129,-0.22323595069396823,4.588366663282908,7.145964759625848,2.11017325633052,0.033329630041101496,1.0780460415496937,-3.6776636019469984,-0.14041909699718672
482,EMAMIPAP,Emami Paper Mills Limited,-0.5409582689335526,0.3100775193798494,-0.616332819722659,0.8547008547008725,3.0012004801920655,-0.15980823012385365,-0.4375497215592658,-5.4531778864234575,2.112135176651306,1.997649823736767,3.6540803897685747,-0.8454106280193213,2.0961775585696647,-2.484969939879755,2.2540983606557377
483,EMAMIREAL,Emami Realty Limited,0.14705882352940342,0.14727540500735536,-0.43988269794720986,0.2941176470588277,0.0,-0.43923865300146,-1.5850144092219143,-1.8387553041018345,4.663212435233169,-3.3619456366237603,4.250559284116344,1.1312217194570136,-1.3392857142857226,-2.0408163265306,-1.1527377521613995
484,EMIL,Electronics Mart India Limited,7.08237105465742,0.89320388349515,-2.683295540438406,5.755395683453251,2.9206088029617416,1.6729401923881222,3.5064935064935043,1.1826544021024918,4.5329670329670355,-2.6304057066428914,-0.70827799911465,-3.4202650705429667,1.2115967113803598,1.0936132983377078,1.5548645046645935
485,EMKAY,Emkay Global Financial Services Limited,3.0460142579390723,-0.2585649644473027,1.2434554973821839,1.12508272667109,-1.4993481095176084,-2.788339670468951,-3.780487804878042,-0.060938452163311584,4.3229497774952215,-1.44110275689222,0.37735849056603415,1.0165184243964387,1.4175257731958875,-3.0605871330418526,-0.5590062111801277
486,EMMBI,Emmbi Industries Limited,2.8588098016336088,1.0017678255745535,0.47365304914149375,0.11855364552461,0.6563245823388988,-3.9541547277936995,-1.3009049773755719,0.11325028312571747,0.5122367672168502,-1.181102362204737,1.310541310541317,-0.847457627118644,-1.3377926421404713,1.01351351351352,-1.932633903920486
487,EMUDHRA,eMudhra Limited,-1.5282583621684054,-1.5611694578484245,1.4494144749472198,16.584601611459256,-0.4456327985739751,0.40268456375839184,1.4871154501078467,-0.4182681437938102,0.9241300627495748,-1.2839283703119697,-1.6286284068247336,1.358787198203259,1.9578658117700967,-1.9092542677448336,-1.2641383898868903
488,ENDURANCE,Endurance Technologies Limited,1.3697784907755937,0.6208480784751971,0.5305205342653851,-0.29248864272823727,-2.6062185587005273,0.3924670662326232,-3.317939818219247,2.6727470403479106,-0.9156741875635994,-0.5683001576958525,-0.02379748341612063,-2.290364772562133,1.9045080267756704,-1.3816269899225992,1.119447069943292
489,ENERGYDEV,Energy Development Company Limited,-0.31152647975078324,-0.6191950464396153,-2.1212121212121295,0.6097560975609843,0.6134969325153243,-2.3952095808383147,-0.8902077151335437,0.8982035928143841,0.3003003003003046,0.30120481927709125,-1.1904761904761862,-0.5917159763313483,-0.8797653958944406,0.2941176470588277,0.5917159763313694
490,ENGINERSIN,Engineers India Limited,4.57688508396445,-0.6867233485938596,1.696042567342874,1.245791245791242,-0.8016032064128181,-0.8609271523178884,0.8010680907877094,-1.867016049787091,-1.2613195342820107,3.2732130928523757,1.6983695652173916,0.10200612036720656,-0.9764309764309688,-4.501607717041801,-1.985502678852824
491,ENIL,Entertainment Network (India) Limited,-0.13364517206817042,-2.285341168788769,0.7234462347911833,-1.8398967075532564,0.8463541666666741,0.49067713444553485,-0.42345276872964543,-1.8228333866325517,0.09603072983355039,5.149781218444952,-1.1972065181243652,0.5349381477766518,4.070981210855966,-2.2116366110922083,-1.902536715620843
492,EPL,EPL Limited,0.3676470588235294,3.949044585987261,2.4269311064718195,-2.4439918533604947,-1.5538847117794459,-0.05010020040079876,-2.72904483430799,-2.1692491060786705,-4.201872573646946,0.5280073461891539,0.6469500924214444,0.8152806894945259,-3.0706705802664183,-2.4019391802556265,-0.32945310784098397
493,EQUIPPP,Equippp Social Impact Technologies Limited,,,,,,,,,,,,,,,
494,EQUITASBNK,Equitas Small Finance Bank Limited,4.300423985463352,-0.060532687651328285,-0.6614552014431886,-2.634660421545667,-0.4081632653061158,-1.7754868270332156,0.5760368663594471,-4.772353263850804,0.0,5.497685185185184,-1.7623649801023278,-0.05681818181817858,-2.0589872008903667,-2.124183006535951,-3.1134564643799503
495,ERIS,Eris Lifesciences Limited,-0.25997045790251644,1.9271303824149353,4.545740729081411,-1.956790123456793,-1.919234727856151,0.5478784927253911,-0.8151189469870788,-1.2049630159866407,3.5006482681978173,-2.2156483941077063,3.4538754606208344,0.6095262033429569,-0.4752970606629086,0.4523181304183972,0.5305039787798322
496,EROSMEDIA,Eros International Media Limited,-3.430079155672816,0.2645502645502683,0.2652519893899053,-1.5665796344647371,-0.2604166666666704,-4.0000000000000036,0.0,-1.7199017199017268,5.167958656330749,1.8421052631579022,1.6042780748663141,2.185792349726768,-2.6595744680851063,-0.5291005291005179,0.2652519893899053
497,ESABINDIA,Esab India Limited,2.403700738368479,5.5066968266333856,2.467853467593781,1.9572273266588909,0.8813928182807435,3.5726360870055305,4.6445304542676595,1.4432698164099966,-0.8583135648048347,-2.1234380276933544,0.28895310068905355,0.6605653160591951,-2.238355137071907,-1.0563416569620645,0.9729650981289935
498,ESCORTS,Escorts Kubota Limited,3.021418539325849,-0.10872996387358946,2.1753153669724705,3.237263679751378,4.320808969682945,0.49258217783379493,-0.21479990711356073,-0.18350041529041355,-0.15043684545505742,1.6766678432756796,-1.0036691192172686,1.021768974308695,-1.8800392556814867,1.3574925396422821,0.9490243950461857
499,ESSARSHPNG,Essar Shipping Limited,,,,,,,,,,,,,,,
500,ESSENTIA,Integra Essentia Limited,,,,,,,,,,,,,,,
501,ESTER,Ester Industries Limited,2.1311475409836094,-0.6514657980455965,2.6755852842809267,-1.6986301369862984,-3.5412262156448144,1.9946091644204789,-8.710629921259837,0.7436787307882995,-0.7381889763779528,-0.09832841691249608,-6.180811808118084,1.831845937059655,-1.4351851851851827,-0.9174311926605505,0.09182736455463206
502,ETHOSLTD,Ethos Limited,-0.009178803084083403,-0.861441397719003,2.394633040345385,-0.24476391126533928,-1.4202376225527626,-0.036637865233727376,6.997484564372293,-0.7907956571058204,-1.1627906976744242,1.0683760683760684,6.598564329099954,1.268654108272454,2.0289545000713196,-2.499739248339884,1.8519830028328677
503,EUROTEXIND,Eurotex Industries and Exports Limited,,,,,,,,,,,,,,,
504,EVEREADY,Eveready Industries India Limited,12.160535117056853,5.728429985855729,-1.5731588472782898,-0.4573170731707411,1.6481194534441534,0.6236711552090684,-1.6313441160066988,3.2090948337890444,2.3567535719546324,0.1475143826523086,-0.8918128654970794,0.8700781595634829,-0.2647448154140248,-4.508426966292138,0.6502685891998902
505,EVERESTIND,Everest Industries Limited,6.309088317734796,-0.6278916060806217,3.105529595015563,-1.0833453705041165,1.0656934306569388,-1.9981878010396341,2.1881091617933768,0.607962345557957,-4.562257264517337,2.587365591397854,7.370374188228006,6.277388255915871,-2.3743315508021436,-1.6565869050749409,-0.5959537874431539
506,EXCEL,Excel Realty N Infra Limited,,,,,,,,,,,,,,,
507,EXCELINDUS,Excel Industries Limited,1.6884070246767104,6.571583318288503,-2.7790779311958813,-0.6741050674105015,2.0035566093657353,-4.952391684038542,-0.9044721121098664,1.037964686636197,-0.41570698275377027,-0.5863956215793589,-1.0171365395246041,-0.3799768709730762,-0.06603929337955083,-0.9538864057560232,0.4104865634064912
508,EXIDEIND,Exide Industries Limited,1.0207939508506574,-1.2138188608776845,0.46904315196998125,-0.2619760479041874,0.9444654325651681,-1.6350798959494737,2.222222222222231,-0.35957607872823194,1.1098354381936384,-0.6463878326996154,2.474186635495821,-0.09731413001167771,-1.0591180435201233,-1.3112884834663798,5.408653846153857
509,EXPLEOSOL,Expleo Solutions Limited,-2.169576932498163,1.491636182831978,2.1624759624106495,1.3197559003014518,1.3940659012971386,-3.676576188424517,-6.21906461497021,-13.188740463593577,-1.0785334258616754,-0.25380710659897693,0.8669343108163067,1.2787271655863315,0.5034053893988748,-2.973710673753771,6.57092991212223
510,EXXARO,Exxaro Tiles Limited,0.11961722488037596,8.243418213206743,-0.9405728943993232,-1.3080168776371284,0.8939974457215812,-2.773178807947015,-2.4626564392410155,-0.6816359262229419,-0.5185480654168261,-0.7128712871287174,-3.1082118188795174,6.759524784924223,5.762564991334481,1.495162708883028,-1.8981880931837816
511,FACT,Fertilizers and Chemicals Travancore Limited,2.1494485707855078,-1.8230029830957906,-2.0136407924650888,1.4608963093145946,8.743430482560909,-5.773776027011813,-2.0288896239938228,-2.84949116229245,-1.4879696074292974,0.4771498250450641,-0.9660821169799362,0.7298497990268646,-1.274018379281542,-3.3605812897365985,4.426177679418274
512,FAIRCHEMOR,Fairchem Organics Limited,2.563743345474927,0.11220196353436611,-0.802300236516263,3.8780229309182,3.634548177733409,-1.6063270619442966,-1.8372070595042982,-2.670483878537553,0.5758791597828566,0.09922509922509493,-12.79769262463947,2.2152964959568693,-2.1269579554822715,0.5012635154728824,1.1311743265323222
513,FAZE3Q,Faze Three Limited,7.59233926128591,2.9432474299394418,3.137254901960788,-1.0207015526164496,-1.0948386179439689,-5.406859448554142,2.2133626615342346,-1.3962315304324342,0.3400435255712731,-0.742540839746186,0.8715783739616085,-0.05444399074453395,-3.910541459586709,0.5787950539331724,2.771393808300662
