,SYMBOL,NAME OF COMPANY,cm26MAY2023bhav.csv,cm25MAY2023bhav.csv,cm24MAY2023bhav.csv,cm23MAY2023bhav.csv,cm22MAY2023bhav.csv,cm19MAY2023bhav.csv,cm18MAY2023bhav.csv,cm17MAY2023bhav.csv,cm16MAY2023bhav.csv,cm15MAY2023bhav.csv,cm12MAY2023bhav.csv,cm11MAY2023bhav.csv,cm10MAY2023bhav.csv,cm09MAY2023bhav.csv,cm08MAY2023bhav.csv,cm05MAY2023bhav.csv,cm04MAY2023bhav.csv,cm03MAY2023bhav.csv,cm02MAY2023bhav.csv
266,BLKASHYAP,B. L. Kashyap and Sons Limited,0.6211180124223602,0.4993757802746638,-3.0266343825665865,-1.6666666666666736,0.840336134453785,-0.23952095808383575,-0.5952380952380952,5.0,-2.200488997555009,1.7412935323382976,2.030456852791889,1.1553273427471007,-1.2674271229404308,-0.8793969849246088,2.577319587628866,-3.6024844720496967,-0.7398273736128167,2.2698612862547254,1.0191082802547733
267,BLS,BLS International Services Limited,4.558737580362368,0.9737385659486609,-3.30955777460771,-0.5955757231990989,1.0604757810260952,-1.2733446519524618,-5.93558690444504,-2.008346374543555,2.0223523150611937,-0.3447361442588203,-2.809278350515458,2.4557697385793538,4.440154440154431,4.737146158290016,-0.6599713055954122,-0.542237442922368,-1.1286681715575622,-1.555555555555562,0.3344481605351139
268,BLUECHIP,Blue Chip India Limited,,,,,,,,,,,,,,,,,,,
269,BLUECOAST,Blue Coast Hotels Limited,,,,,,,,,,,,,,,,,,,
270,BLUEDART,Blue Dart Express Limited,0.08130548688847561,0.2544173102573784,-0.3438005136494518,0.047613183926439866,0.6527576946911795,-0.1748641091416047,0.8694422257720978,0.1307951847377909,1.3406840190127167,0.33629817873782913,-0.00931721737068434,0.6556286873785052,2.2722912997227245,0.561177068902022,-1.5826717293752128,-1.0874575345272004,-1.6083111473179417,-0.45396782931479357,0.6657072403026432
271,BLUESTARCO,Blue Star Limited,0.3468049308106963,1.4032033426183907,3.3948950570616048,-1.6290682437936042,0.6092781301218524,-1.9391355997344608,1.6118152447900058,-1.0364696788700725,-0.33964774676985443,0.790541732839248,-1.1443324146111775,1.6382397787312604,0.24527228778615426,-1.3881099270891883,-0.7687223903440088,0.045239420935418356,-0.10081696506171009,-1.8259385665529009,-1.0268882583434702
272,BODALCHEM,Bodal Chemicals Limited,0.3014318010550156,-0.5247376311844205,0.3007518796992524,-0.15015015015014163,-0.9665427509293765,-1.1756061719323985,-0.5843681519357278,1.4074074074074117,-0.7352941176470588,-0.7299270072992701,0.07304601899196078,0.8843036109064238,-0.29390154298310484,-2.015838732901376,-0.5726556907659148,-1.6889514426460281,0.3531073446327684,-0.8403361344537934,1.8544935805991605
273,BOHRAIND,Bohra Industries Limited,,3.10526315789474,3.8819026790595923,4.633867276887868,1.864801864801875,-4.613674263479718,-1.2081274025260784,-0.16447368421053254,-3.1847133757961785,-4.219623792577521,3.092243186582797,4.148471615720537,-3.477344573234996,-2.2657054582904106,0.8831168831168771,-3.460381143430294,3.8541666666666696,-3.0303030303030303,-1.8830525272547132
274,BOMDYEING,Bombay Dyeing & Mfg Company Limited,0.8176100628930889,-2.573529411764699,-0.42708968883466564,0.12217470983507457,-0.9079903147699759,-1.0778443113772522,0.11990407673860229,-1.2433392539964443,-2.0301624129930396,3.0484160191273126,-1.7038777908342992,-0.5260081823495065,-0.11675423234093231,1.1813349084465445,3.8650306748466328,-5.34262485481997,-2.270147559591374,-3.925845147219202,-0.5422993492407809
275,BOROLTD,Borosil Limited,1.1148561057816986,3.9202478782163577,-1.5908789606257456,-8.425397596212223,0.2190047451028189,0.1584206678040403,-0.3642544924720738,0.6230910201588299,1.6012909632571966,1.2187460736273459,0.6194690265486696,0.1519371992909655,-0.40353089533417974,-1.5151515151515207,-2.7888446215139333,-1.345878989995244,0.550898203592817,2.5168815224063845,0.5431428218738399
276,BORORENEW,BOROSIL RENEWABLES LIMITED,6.193134822167066,-2.9792356304544017,0.19095477386934445,-2.172844361419725,-0.049135220125786166,0.11806375442739528,0.14779781259237362,-1.4947102785596407,4.270822791215457,-2.090764962346415,-1.233118027011148,1.0882469331222795,-1.443057722308888,-0.831560626571276,0.48581422464049745,-0.9718079476570681,1.3061701920264999,-0.349684312773182,0.635386119257087
277,BOSCHLTD,Bosch Limited,0.8548464817117123,0.1594560362642568,-0.5478783635780184,0.12931354951088433,-0.2859533366518041,-0.6855276617116816,-0.6328502036774406,0.6731482504458758,-1.1511229103881813,1.3212458439375498,-2.544944772233616,0.6156111548844674,0.6678334681309841,-0.44170228851497884,-0.0683058341979218,0.6856577182082167,-0.6437135047831953,-2.4279862412429387,2.201390161497228
278,BPCL,Bharat Petroleum Corporation Limited,0.2752546105147261,0.0,-0.9001636661211159,1.3827433628318584,0.36081043574799093,-0.11089548100914257,-1.1103495544893796,0.6762351642285367,1.4845938375350172,-1.3539651837524116,-2.8586766876929364,0.10748354158270433,1.389456477319157,-0.1767745444655908,0.6156792994937748,-0.7872946925478578,2.09257206208426,-0.0830794793685991,0.9787472035794182
279,BPL,BPL Limited,-1.3411567476948822,1.3593882752761208,1.2037833190025846,0.8673026886383347,-1.6211604095563188,-0.3401360544217614,-1.0933557611438278,0.5071851225697451,-1.9884009942005016,0.9197324414715791,-0.08354218880535381,0.16736401673640405,-0.4166666666666667,-1.1532125205930852,-1.3008130081300766,0.3262642740619949,-1.288244766505643,0.16129032258064746,0.24252223120452476
280,BRIGADE,Brigade Enterprises Limited,0.5099202670127945,0.3255511115245094,0.7780277465316793,1.1856207910461918,-2.874251497005992,3.7267080745341614,-3.583932190897373,0.751879699248133,-0.018561484918797725,-0.6271327123489767,0.20330838185011046,-0.45078196872125953,0.9097660601559556,1.6801963375495519,-0.1790257231696847,0.44482301722506584,1.7331022530329292,2.3856466876971543,1.05598724845587
281,BRITANNIA,Britannia Industries Limited,0.7209694738456739,0.9624319660161954,-0.040914268021617205,0.5045621756187515,-0.020000666688901755,-1.413125636728121,-1.4583648178932895,0.542664264472856,-0.5171836703845023,0.31084154662623986,-0.402360225666907,0.6558160240610609,0.2132683372686459,-0.0706767571329158,-0.596627756160838,0.8491296148941001,1.3242473106403616,0.35579299719577884,-0.9333377255108651
282,BRNL,Bharat Road Network Limited,-1.754385964912283,-0.1592356687897999,0.15948963317383463,-0.6339144215530881,-0.15822784810126805,7.8498293515358375,-1.8425460636515936,-1.8092105263157803,-1.6181229773462786,0.9803921568627357,-1.765650080256813,0.6462035541195453,0.0,-0.16129032258064746,-0.6410256410256387,-0.31948881789137834,4.682274247491646,0.3355704697986506,-0.1675041876046925
283,BROOKS,Brooks Laboratories Limited,5.008635578583763,-0.8561643835616438,-0.8488964346349746,1.0291595197255599,-6.495589414595035,-1.1885895404120443,1.610305958132045,-1.7405063291139264,-1.863354037267085,-1.9786910197869059,2.336448598130841,-2.5796661608497766,3.129890453834127,0.3927729772191673,-0.46911649726349375,-1.0827532869296255,2.1327014218009617,-0.7836990595611286,0.07843137254901515
284,BSE,BSE Limited,0.3930744033692134,0.7258672699849213,-0.543783986499152,1.2146517365724003,0.5246589716684156,-1.0851103981883374,-1.303780964797914,-0.5188067444876909,-1.1176255038475467,-0.7094778970347627,1.7680273997963656,2.1367117330055696,-0.3767542620325892,-0.9330969487729774,5.048029798078808,-1.0187251382555544,-0.6458453826874923,-1.630950123269469,0.8414610824249334
285,BSHSL,Bombay Super Hybrid Seeds Limited,,,,,,,,,,,,,,,,,,,
286,BSL,BSL Limited,1.73982869379015,-3.7113402061855614,-3.4345445495271307,2.8147389969293757,2.1432305279665416,0.05230125523013742,1.5400955921401898,-1.542483660130713,-0.8553654743390386,-1.5565195202857787,4.090305444887112,-2.7131782945736433,-1.7018034036068042,0.2546473134708429,3.097925964820166,-3.0542122677526087,1.2628865979381385,7.8976640711902055,-0.02780094523212841
287,BSOFT,BIRLASOFT LIMITED,1.2224209898628573,1.390568319226108,-1.1799850634802056,-1.5730667450749845,1.6285671597191231,4.905956112852658,-0.6385298240149545,-2.2232373991167993,6.3998703823720025,0.3577235772357798,0.4573668735707211,-0.29315960912051375,-0.40551500405515,7.124239791485665,2.1658086277294597,-1.8641114982578477,4.155325712211935,-0.9881422924901186,1.9600659461439907
288,BTML,Bodhi Tree Multimedia Limited,-0.8506893517160391,-2.4048096192384865,0.11464603038120784,-1.2733446519524618,0.6264236902050082,-4.539276977439519,-0.10860711376596092,4.245683555052363,-1.4779698828778614,-2.5278608317477453,-1.6310160427807547,-0.5054535780792704,-1.3385826771653604,3.532608695652174,3.984176320994638,-2.1564832734310233,-1.0667396061269239,0.6885155604516662,1.283124128312419
289,BURNPUR,Burnpur Cement Limited,0.0,0.0,0.0,-1.0869565217391266,0.0,-3.157894736842113,2.1505376344085945,2.19780219780221,-1.0869565217391266,-1.0752688172043163,0.0,1.086956521739146,-1.0752688172043163,-2.1052631578947296,0.0,-2.0618556701030855,2.1052631578947296,0.0,-3.0612244897959253
290,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,-0.7728524473660873,-1.0982252679669653,1.3039028080637347,3.2105456549696902,6.235971503854773,-2.2186173004437237,-0.7811020640030297,-0.975060941308819,-0.9196470041802222,-5.028672254080282,4.345024394734423,-0.5948023426061494,0.7839158904362261,-1.02688147505819,0.8236701638137351,-0.9390099370954674,1.560112957733451,-0.8355139328834537,-0.7562986924233408
291,BVCL,Barak Valley Cements Limited,7.072135785007072,-3.6784741144414204,-1.078167115902961,-4.381443298969061,1.4379084967320188,-1.544401544401548,4.295302013422822,-2.2309711286089278,2.6954177897574123,7.070707070707079,-2.5316455696202493,-2.2008253094910706,0.2758620689655212,-1.7615176151761478,-4.896907216494842,0.3880983182406173,3.619302949061666,-7.213930348258719,-0.9852216748768439
292,BYKE,The Byke Hospitality Ltd,0.5128205128205201,-1.3906447534766049,0.0,0.2534854245880718,-0.7547169811320683,0.7604562737642513,-2.5925925925925855,-0.6134969325153374,-3.6643026004728068,0.4750593824227927,4.8567870485678775,0.500625782227774,-0.6218905472636815,0.0,-0.37174721189590726,-1.4652014652014684,-0.8474576271186304,3.6386449184441547,1.7879948914431745
293,CALSOFT,California Software Company Limited,,,,,,,,,,,,,,,,,-0.6116207951070424,-4.105571847507327,-0.2923976608187176
294,CAMLINFINE,Camlin Fine Sciences Limited,0.0,-1.5891360878358856,0.6397208490840492,-1.6585644838432976,1.2449334105385095,1.7078916372202455,-1.7076700434153336,2.613602613602617,-0.47295300029560233,-2.5072046109510056,1.048340128130467,2.875973636908318,0.6027727546714888,-0.03012955709550042,-1.2496280868789185,-1.5524311657879188,0.9461856889414514,-3.0111843991970177,1.1310904872389724
295,CAMPUS,Campus Activewear Limited,1.3515416021399442,-0.2807805699845571,-0.835305582625644,-0.7872928176795644,2.0868584320360903,1.3142857142857207,0.14306151645207438,-2.087127048606244,-1.2859513274336376,-1.4311026305029304,-2.65357569324665,3.8297286127565875,-0.16503919680924845,-0.06871907641561298,0.8734229862747911,0.3059379780280812,0.0974387527839707,0.1812857342072172,0.5891429372983652
296,CAMS,Computer Age Management Services Limited,-0.4592181635935527,-1.2294798885640077,-0.8718475407965267,2.6208544125913344,2.550799827064436,0.5797941730685607,-0.05553275225149533,-0.24326798015319534,0.47918683446273436,0.3984838176693467,-1.399137517968367,-0.07421416772402777,-1.0330040040751407,2.690932094109619,-0.8300156834358702,0.5117136343794045,0.5339509935389403,0.07808115560109845,-0.5870224378411114
297,CANBK,Canara Bank,2.3527448690138537,0.016688918558062257,-0.8111239860950135,0.36550922080080506,1.0577568838146332,0.897848551583952,-2.4942186983812396,-0.8028838276257542,0.5767963085036256,2.1548821548821473,-1.361673862504159,0.09973404255319525,-0.6769027571405023,-3.3045977011494143,-1.6794851671637177,-1.6365601358653732,1.3615023474178474,-0.15625,0.803276106473464
298,CANFINHOME,Can Fin Homes Limited,-0.0664451827242592,-0.3017812453996695,0.3471452839943731,1.0222354872407138,0.5627673144743753,-1.3472499814938221,0.7307434195809547,1.829916476841299,-0.06829046209880044,2.3770682824516536,-0.04658746797112636,-0.38672751179518905,0.09290082836572311,-1.6971080669710772,2.058252427184466,0.9962347034829029,0.6076868439744335,0.9963334927466921,1.7188260094048822
299,CANTABIL,Cantabil Retail India Limited,0.41709626019306567,-0.7396380890356625,0.004652028284327738,-0.8441348770699839,3.307124136287829,0.1575028636884394,1.0806638363566015,-1.1493156564452243,5.797174571140267,4.9232398094229755,-2.6037638566640884,-0.6709003380108527,-0.14319320855068945,-0.9522844696585936,-1.8884802703508599,0.9532410194661851,-0.7913991339405636,-0.8684067696255062,0.19775547535472388
300,CAPACITE,Capacit'e Infraprojects Limited,-2.088100686498859,3.1572735320153575,2.977818292312353,-1.8490903668356662,-0.44536817102137766,-1.0866372980910393,0.3536693191865572,3.0367446097783177,0.8266993263931379,1.7128620367486764,5.313217448343734,3.181049069373935,5.573419078242238,1.486584481508327,7.148407148407163,-1.905487804878049,1.0785824345146202,-1.1424219345011424,-0.07610350076103067
301,CAPLIPOINT,Caplin Point Laboratories Limited,-0.12207527975584635,-0.753853402436565,3.7065475359486344,0.738344701497785,1.5640622768175878,-0.7372749184743984,-0.5569263306309546,-1.3629093943397477,1.639691851014193,0.1061270694778548,3.070079486618547,0.6902122035391631,-0.6275082086829558,-0.0583388025960734,1.2627381479840427,-0.12537797772697437,-1.0219724067450178,0.029207740051120187,0.9509066784608647
302,CAPTRUST,Capital Trust Limited,-1.6849816849816932,4.039634146341473,1.0007698229407105,-4.904831625183008,0.0732600732600691,-0.4376367614879609,-0.3633720930232558,0.5113221329437463,-0.8689355539464075,0.2904865649963731,-0.36179450072358904,0.8023340627279317,-0.6521739130434824,-0.8620689655172332,-0.9252669039145989,2.5547445255474455,1.3313609467455707,-1.0248901903367538,-3.735024665257231
303,CARBORUNIV,Carborundum Universal Limited,0.7499891620063374,-1.2965340179717666,-2.7182283644840437,-1.6861059954982531,1.7361978516112837,3.245497141383312,-0.3939199314921781,2.2279611310513916,-0.17914099707257,1.1758985013925074,-0.2601410934744308,1.6721208589232162,-2.1837316377987364,2.5174196448640145,1.0906612133606,-2.0607085632900204,1.692767267131352,-1.0302813115929046,3.6108790494755496
304,CAREERP,Career Point Limited,8.072743402084727,3.4886389717695634,1.1374187558031517,0.3260363297624672,-2.298065984072815,-1.6338406445837088,-1.2596685082872903,0.22148394241417496,-2.7568382511307368,-0.5355612682090831,4.080267558528431,-1.1679153812252117,1.9317160826594841,6.050500238208665,-0.5213270142180068,-0.6825135325958996,0.18863475595377377,-2.0780420226275687,-1.1187214611872094
305,CARERATING,CARE Ratings Limited,-1.138320976559578,-0.1943344046640359,0.2622901678657074,-4.020714953607126,-1.1588226930186234,1.3838835231367894,0.6821480406386132,-0.7919366450683946,4.917289825515516,-0.8240317626788523,-2.74661226868715,3.6706948640483317,0.2650511170011359,0.7400061031431222,0.11456503475139389,-1.8736416098328712,2.5438057177989477,2.739834188709044,-0.822239624119029
306,CARTRADE,Cartrade Tech Limited,-0.6261595547309807,1.4468886013410132,0.651195832346673,1.6365824308062604,-1.212553495007138,0.011889192723816756,2.410812127115557,0.08530343650986251,-0.20673720053507624,-2.0838294832102884,-0.8617636642663283,-1.6486706141878478,0.0,1.5683962264150892,-2.6182820395038995,0.4035512510088782,1.178254783014455,0.19871420222092878,1.0035419126328218
307,CARYSIL,CARYSIL LIMITED,-4.298303957432661,-1.7320261437908533,1.61892901618929,0.45871559633027525,1.1899738374546296,-0.10959366042825447,-0.02528445006320729,-1.2895174708818635,0.4428845993147785,-0.7629156646488137,-1.9991873222267298,0.08947454042621676,4.2217700915564755,0.6141248720573028,-0.178799489144309,-0.40702111422029635,0.03392993468486415,0.1954784973653053,-1.275381775465686
308,CASTROLIND,Castrol India Limited,0.841452612931788,-0.04426737494466327,0.0,0.044286979627986854,0.22192632046160676,-0.2656042496679922,-0.834064969271293,-0.43706293706293703,0.08748906386702408,-0.522193211488258,-0.6914433880725991,0.827886710239654,-2.048655569782335,0.17101325352715077,-0.8898305084745739,-1.5846538782318644,-1.9623875715453734,0.45174537987679436,1.5853149770546564
309,CCCL,Consolidated Construction Consortium Limited,,,3.448275862068969,3.5714285714285747,,,,,,,,,,,,,,,
310,CCHHL,Country Club Hospitality & Holidays Limited,-3.597122302158273,0.0,-0.7142857142857117,2.941176470588238,,,,,,,,,,,,,,,
311,CCL,CCL Products (India) Limited,0.5292297671389025,0.49091801669121254,1.4021405459221847,0.7354784788967785,0.23456479852558887,-2.0674378538026126,0.3127314624310906,2.557393652937201,-2.3248145094806305,1.9242080497437266,-1.146274607525557,0.4254254254254368,-0.03335557038026108,2.803257608229751,1.9311429570080312,-0.03494060097832491,1.4893617021276555,-2.691511387163565,-3.7608966376089628
312,CDSL,Central Depository Services (India) Limited,-0.13165223555623762,-0.13147914032869326,0.21792012973849353,-0.4389727029618066,0.08584991415008814,0.005050249987381265,1.1493665713118104,-0.7654483702539736,-0.534462764080064,-0.2313999698174021,-0.01508902524896663,1.0058931111562668,0.22913590305005346,-0.6676445298669678,-0.191831995557584,0.11118411077980722,-0.07574992425007575,-0.04542930695067708,-1.496618933969776
313,CEATLTD,CEAT Limited,-2.501562029944701,4.042471228391211,5.175993922512019,2.409169886673066,3.093252058603353,-0.6032260636177571,2.5535509892625448,-1.4873281786941603,4.856008783041973,-4.802358300951355,1.8672708907755753,5.839352788211497,1.540266979609799,-0.35665214722132366,-0.36409180939065594,3.6656802947037757,1.0742843191112823,7.683712370185345,-2.2989982019008446
314,CELEBRITY,Celebrity Fashions Limited,0.0,-1.481481481481476,1.1235955056179803,-3.6101083032490973,-1.071428571428574,-0.3558718861210015,-0.35460992907800665,-1.398601398601406,0.7042253521126861,-0.6993006993007091,1.0600706713780943,-0.7017543859649098,0.0,-1.041666666666669,-1.3698630136986254,-1.3513513513513586,2.422145328719733,-3.0201342281879264,0.0
315,CENTENKA,Century Enka Limited,0.17930327868853624,-0.5477009298178663,-1.1955700981625974,0.5822784810126611,1.1523687580025608,-4.860518942623947,-1.7709704439392207,1.2969696969697024,3.8781163434902988,-0.7498125468632841,0.33855799373041323,0.6055254194524984,-0.7636454682022921,-1.4070599851888532,1.7967081291619638,-3.5857056329497303,1.3754144664128756,0.024567006510248342,1.1429991303267544
316,CENTEXT,Century Extrusions Limited,-0.9950248756219046,1.005025125628155,-0.5000000000000071,-1.4778325123152742,2.0100502512562923,-1.4851485148514887,-0.9803921568627416,-0.9708737864077808,-1.4354066985645797,2.955665024630531,1.5000000000000036,-1.4778325123152742,-0.49019607843136215,-0.9708737864077808,0.9803921568627592,0.0,-0.9708737864077808,0.9803921568627592,-0.4878048780487874
317,CENTRALBK,Central Bank of India,0.7561436672967837,0.9541984732824428,-1.1320754716981158,0.37878787878788417,-0.9380863039399625,-0.929368029739777,-0.9208103130755065,-0.5494505494505573,0.36764705882353466,-0.3663003663003715,-0.36496350364962726,1.669758812615953,-1.6423357664233553,-3.690685413005275,0.3527336860670119,-1.733102253032929,0.6980802792321217,-5.13245033112583,-0.4942339373970416
318,CENTRUM,Centrum Capital Limited,-1.0899182561308056,-0.27173913043476716,-0.8086253369272353,1.64383561643836,-1.0840108401083972,-1.861702127659582,-0.26525198938992417,-1.3089005235602091,0.0,0.5263157894736916,-0.7832898172323686,0.0,-0.5194805194805269,-0.5167958656330822,0.7812500000000111,-0.518134715025914,-0.2583979328165411,-1.526717557251894,2.0779220779220706
319,CENTUM,Centum Electronics Limited,0.10491236731670069,-0.1540452276788465,-0.2887687392479613,0.43813637766121005,-2.8651921117305013,6.112453886274006,-0.8951084215834623,2.8526970954356847,-0.18120631633445214,-2.301466868993416,0.6811382010312443,-0.44362760631218706,1.8000000000000058,-2.3745039994961292,-0.6818466157888067,3.70418423613363,-1.7464465549110897,6.171753400554919,-2.6996773556331073
320,CENTURYPLY,Century Plyboards (India) Limited,-0.4156204000346508,1.5207454289732933,-0.5420528064346954,-0.21809299485300535,-0.3304060516476789,0.043493389004871263,-0.191005382878976,0.12169680111264461,-0.2860362312559552,1.3350900307422087,1.5520470966015603,1.7424448679553333,1.8862690707350984,0.8861940298507462,0.3181733108740494,0.9065155807365354,0.8667492142108685,0.0667174990468972,0.6909788867562424
321,CENTURYTEX,Century Textiles & Industries Limited,-1.6825715720743317,-0.6920630962030137,0.06238692370079232,0.012478941785739408,-0.2986003110419878,-2.3212007048672323,2.1602830715748933,0.48655729524048297,-0.8105432495978304,4.419175604083221,-1.0990415335463288,0.6107360977177756,1.2036434612882239,2.5692359025692357,4.091414281744936,1.4803327224023686,2.812001739382516,1.6427255985267002,-0.2351730726831811
322,CERA,Cera Sanitaryware Limited,-1.3781934543940986,1.1672742107410379,-1.1852978849292337,2.763505161527414,-0.18473809873151434,1.1768040054521751,0.7704076428789942,-1.1520443073283169,3.980906187317853,-0.6519837247087351,5.618175284722174,1.3354240361463745,2.3175887344505557,-2.134910890352343,3.8411609254022006,0.3419320322858301,0.9146818565929051,0.6727057896809739,1.7015685834681846
323,CEREBRAINT,Cerebra Integrated Technologies Limited,3.0075187969924704,-0.7462686567164152,-4.285714285714283,0.0,4.477611940298504,0.7518796992481176,-3.6231884057971016,-2.127659574468078,-0.7042253521126736,-1.3888888888888962,0.0,-0.6896551724137907,0.0,-1.3605442176870701,0.0,-0.6756756756756852,1.3698630136986376,-2.6666666666666687,1.3513513513513467
324,CESC,CESC Limited,-0.28653295128940237,0.0,0.0,-0.6405693950177976,-2.0223152022315243,-0.2087682672233702,3.2327586206896552,-0.7840342124020119,-0.6373937677053664,0.4982206405693869,0.7168458781362007,0.8676789587852412,0.2900652646845582,0.363901018922853,0.07283321194464261,-0.7230657989877078,2.444444444444453,-1.4598540145985401,0.0
325,CGCL,Capri Global Capital Limited,-0.2329192546583819,-0.16910935738444835,-0.021134202183864356,5.085875037015105,0.15570549417957358,-0.26621311839088285,-0.19926199261992955,-0.044260843906750454,-1.1088415523781767,-0.10930554543467172,1.7196649618264064,-0.2956174709925357,-0.19914441658061996,-0.12523020257827225,-0.43274167522371204,1.8526819064694593,0.5709992486851923,3.08240396530359,-2.0259503755975445
326,CGPOWER,CG Power and Industrial Solutions Limited,3.6838580040187545,2.456766401317592,1.9306099608282132,1.2464589235127415,3.6254219873770803,1.1881776325560671,0.07431629013079667,-0.6057024671295647,1.8967334035827221,-0.06017752369491364,1.6360856269113218,3.530156719962,-1.4508580343213657,2.6092524411717553,2.2254950090001673,-1.8313253012048156,-0.17639512508018323,1.613166042040081,-0.6475635421725756
327,CHALET,Chalet Hotels Limited,-0.439255577389905,3.012622052869739,-0.9436187780136825,-2.169397645972775,0.8143322475570033,-0.22054556006964335,0.7838090781469403,3.0127741624487827,-2.053824362606243,1.4732303269852758,3.4444306777350957,0.6108202443280949,2.035105571101501,1.23615761009529,2.738457467919043,-0.7353906762967857,-1.1680726800778716,0.2863464792398862,0.013017443374109481
328,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,0.5614035087719378,-1.4181943964026367,-0.7892930679478225,-0.427131385614215,0.7054370268410028,-1.4414108868916398,-2.1082337317396966,1.7911456573166649,1.4050719671007421,0.6033442509912084,-1.6279464134305615,-0.7071897625862825,-1.099084096586182,-0.13304506901712201,0.11655011655010519,-0.414524954402255,2.6203845499404417,2.0844189682126104,0.7701732889900387
329,CHEMBOND,Chembond Chemicals Ltd,0.811665978814139,7.529585798816564,-1.9010303294151825,1.1448701012769806,9.23520923520922,-2.7140851661207264,-0.4503105590062077,-1.0296603657599577,1.6877637130801795,0.031264655307164574,5.404514747075312,4.028111073020226,1.0391409767925182,-1.9527933435218203,7.463503649635032,-2.508450453655937,3.0241935483870965,-1.230992034757414,-3.05370305370305
330,CHEMCON,Chemcon Speciality Chemicals Limited,-1.8369098712446428,0.2926997245179142,0.5540166204986031,5.884509624197988,0.5344636933284145,0.42568943179716234,-0.4238849981570343,0.240162571586933,-0.5511666360462981,-1.0543537538629464,-0.5963136971449141,0.5998909289220059,1.9081141163393978,-1.099303774276292,2.497652582159616,-1.4618800888230898,1.9622641509433918,-0.6746626686656714,0.3384731101918143
331,CHEMFAB,Chemfab Alkalis Limited,-0.9540193931811108,-2.9889242906994453,5.930568948891027,-3.3400652477862356,2.2720050842071924,9.996504718629836,-0.8146992546368405,-0.8762886597938182,0.5528680027643479,-0.8734372324028126,-0.22214627477786536,-1.812080536912744,3.868943882886031,5.303725454211778,0.07346189164370565,-1.697057230547026,0.7823871906841257,-1.27537273217173,0.5236547490068781
332,CHEMPLASTS,Chemplast Sanmar Limited,2.2291522291522368,1.464900972694246,-4.914196567862717,1.8846503178928276,-5.4834209679150145,2.4403649554798212,1.4723926380368149,3.7135585377140243,-0.928366762177653,-1.9773059206830719,-2.208305866842455,-0.9144350097975155,0.5472854640980735,0.40663809209803775,-0.5682439077696476,4.918596652144001,1.2537729277919745,0.1511452156725909,0.2798181182231523
333,CHENNPETRO,Chennai Petroleum Corporation Limited,-0.5932096428120576,1.9953656024716788,8.597791136586048,3.0246291228575544,-0.9981462997290746,0.028526601055474506,5.68284594513115,5.721115537848602,1.3731825525040386,0.43809832873601257,0.3255738238645613,0.37581699346404485,-0.8264462809917392,1.2635379061371916,-0.42483660130719325,0.7573263088574289,2.307562742125641,0.9178990311065939,-3.1604938271605016
334,CHEVIOT,Cheviot Company Limited,-1.2081539407784905,-2.3634881825591028,0.34433779537726505,0.6018879362605044,-0.5982869194680019,-0.870418568929455,4.0165098526540035,1.2128290360255145,-1.167591564927866,0.7559491859008808,-0.9788723036718745,0.6553722692822032,-0.6555053591992285,0.40467825854940026,-0.5484056432709783,-0.2822491730981297,-1.6567636726373691,0.5319380858949124,0.8486500747515691
335,CHOICEIN,Choice International Limited,1.9502543810062118,-0.7573632538569394,-1.1507001247747062,0.7120915945266558,0.1538246399105052,-0.1535883831332062,2.153758379689063,-0.7643312101910796,0.19855339668131858,5.27022991937893,0.389688249400466,0.285585450172868,0.45296693341386085,-0.1357056694813165,-0.03014772384683928,0.2417648836506532,0.28792241248673694,-2.1210323346188176,1.70463116608841
336,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,-0.9202888291094437,0.6890325033263638,-0.7966812803469612,0.6595805257663514,0.9871573701360891,0.10553583421281171,3.034796362198491,-0.8624068992551895,1.6841056302939688,-0.15422118302571558,0.6207138208940213,0.9347210994341147,0.6151187026587431,-1.8315201117876059,1.0132580531330295,4.383287728899177,7.173471689600724,1.3604664456385018,0.4132705774308372
337,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,0.5550913214754658,-1.097992916174729,-0.48172952649512657,1.8976354384914722,0.13787315669583708,0.9867425388946034,2.7620528771384194,-0.8328192473781616,1.1418231733948931,3.213549716640913,1.4570401829467465,6.669919152495124,3.3866551376279004,-2.411926024892761,0.3032867823388316,3.617627713220785,5.58685083725595,3.9547569388737513,2.6853377265238803
338,CIGNITITEC,Cigniti Technologies Limited,-0.7769869513641702,-0.2838892831795573,-1.2325486301770043,1.4158767772511902,-1.008679333802489,4.742014742014745,-2.339532093581284,-1.92963878103306,-1.529370872436571,-0.507204610951006,0.39347297766461947,-0.3747045598662593,-0.06912840601417394,-1.8267164347924418,0.5744838177578145,0.26233247790133496,0.11418783899514702,1.5185764794528516,-0.08686587908269632
339,CINELINE,Cineline India Limited,-1.243781094527363,1.3232514177693906,6.72494956287828,2.0590253946465342,-6.9604086845466195,-3.8083538083538184,-1.8685955394816118,0.3022974607013301,-3.2748538011695874,-1.7241379310344827,1.1040092969203985,-3.042253521126764,-0.11254924029262163,-0.7816862088218903,-1.1043622308117063,-1.789587852494583,3.6537380550871275,-4.200323101777051,-2.570828961175239
