,SYMBOL,NAME OF COMPANY,cm28MAR2024bhav.csv,cm27MAR2024bhav.csv,cm26MAR2024bhav.csv,cm22MAR2024bhav.csv,cm21MAR2024bhav.csv,cm20MAR2024bhav.csv,cm19MAR2024bhav.csv,cm18MAR2024bhav.csv,cm15MAR2024bhav.csv,cm14MAR2024bhav.csv,cm13MAR2024bhav.csv,cm12MAR2024bhav.csv,cm11MAR2024bhav.csv,cm07MAR2024bhav.csv,cm06MAR2024bhav.csv,cm05MAR2024bhav.csv,cm04MAR2024bhav.csv,cm02MAR2024bhav.csv,cm01MAR2024bhav.csv
553,GANGAFORGE,Ganga Forging Limited,,,,,,,,,,,,,,,,,,,
554,GANGESSECU,Ganges Securities Limited,-1.0771219302024988,-2.6017624842635407,-0.7910074937551945,0.7550335570469727,2.3175965665236076,-0.17137960582690903,-1.5605229860818173,1.9784946236559113,-0.47089041095890166,4.378909740840028,-5.9268600252206785,-1.7348203221809122,-5.31873289010559,-1.9179133103183736,-5.200000000000004,-8.880053015241886,20.000000000000004,-1.3338564142801121,0.9904912836767036
555,GANGOTRI,Gangotri Textiles Limited,,,,,,,,,,,,,,,,,,,
556,GARFIBRES,Garware Technical Fibres Limited,2.2855560853315344,-2.699750078568123,-4.072755462402019,0.6036972848064729,5.004549590536852,2.0853652872602266,0.9612679358529495,-1.0975760573831312,2.459808347192527,-1.997764738753839,-2.4795640326975503,0.5035828933956148,-0.43172660344775354,0.674068199841393,-5.876611259437897,-0.2605658000229043,-1.351599463314735,0.7871662016739764,-3.4243844768568845
557,GATEWAY,Gateway Distriparks Limited,-0.29835902536051434,1.4631685166498516,-3.692905733722071,2.0327218641546967,2.698574338085531,0.6147540983606645,0.05125576627370289,-2.058232931726905,1.632653061224484,4.589114194236924,-7.956777996070722,-0.5373717635564214,-2.4773701762744245,0.43062200956938074,-1.0416666666666614,-0.9845288326301092,-0.1404494382022392,-0.18691588785046995,-1.0175763182238615
558,GATI,GATI Limited,,,,,,,,,,,,,,,,,,,
559,GAYAHWS,Gayatri Highways Limited,,,,,,,,,,,,,,,,,,,
560,GAYAPROJ,Gayatri Projects Limited,,,,,,,,,,,,,,,,,,,
561,GEECEE,GeeCee Ventures Limited,0.039146604032109115,-2.2762050497322073,-1.3212533031332578,0.933511144979992,4.167493550307601,0.6391052526462929,-1.2036306235201308,-0.2951013181192209,-1.3201320132013223,2.7733439744612998,-6.47508863593954,-5.701214147457325,-0.7682905535184373,0.3152916447714255,1.008492569002111,0.05310674455657076,1.0735373054213635,0.21516944593866447,4.1456582633053305
562,GEEKAYWIRE,Geekay Wires Limited,-3.116883116883117,-4.98519249753208,4.974093264248702,-4.691358024691358,4.976671850699842,4.951033732317733,4.968589377498582,4.976019184652268,2.2058823529411904,4.951768488745974,-4.9511002444987735,-4.994192799070845,-4.86187845303868,-3.3635878270154893,-4.923857868020299,-4.7388781431334674,-3.0473511486169715,0.9943181818181925,-1.169864295741694
563,GENCON,Generic Engineering Construction and Projects Limited,-2.577319587628866,-1.3977128335451188,-1.7478152309612878,1.1363636363636256,2.3255813953488333,-2.1491782553729313,-1.0012515644555835,-1.3580246913580178,-4.593639575971737,4.556650246305423,-4.918032786885249,-4.044943820224713,-4.914529914529909,2.4070021881837946,-1.5086206896551633,-2.3157894736842133,-4.330312185297077,0.6079027355623042,1.0235414534288638
564,GENESYS,Genesys International Corporation Limited,10.914205344585099,-1.9129954934240738,-3.7191180377224833,1.8856008661133041,-0.04508972855983407,-2.2651154591926512,-2.3580034423407996,-1.1988776464586268,-1.4661528150134049,13.470862249263218,-6.097125513301192,-5.873456012099813,-1.4573155584996385,-2.589127278593314,0.3724093264248631,-2.4713778128701107,2.087699500241826,4.3485574901168995,10.966959118909838
565,GENUSPAPER,Genus Paper & Boards Limited,3.333333333333341,-4.761904761904755,-3.571428571428586,0.0,4.53333333333334,-1.3157894736842104,-2.3136246786632357,-0.5115089514066569,-4.166666666666656,19.648093841642215,-9.788359788359777,-4.545454545454556,-4.1162227602905475,0.7317073170731638,-3.3018867924528266,-2.5287356321839116,-1.5837104072398251,0.913242009132433,0.2288329519450671
566,GENUSPOWER,Genus Power Infrastructures Limited,-1.7910447761193982,4.992164763823598,-1.412491723681314,0.4210992907801494,2.919708029197083,-2.3172905525846774,-0.20013342228151595,-0.06666666666666919,0.424012497210439,4.990627928772262,-4.986642920747991,-4.991539763113372,-4.830917874396135,1.7824216349108766,-1.5927419354838663,0.32362459546926026,-3.058823529411769,-0.5847953216374269,2.5384769138516865
567,GEOJITFSL,Geojit Financial Services Limited,-0.3878975950349108,0.31128404669261145,-3.3834586466165413,3.10077519379845,2.056962025316451,-0.8627450980392113,-1.3157894736842017,-0.15455950540959587,-1.5220700152207,5.797101449275364,-7.6579925650557605,-2.536231884057971,-4.166666666666666,0.4884856943475147,-2.7815468113975537,-1.0073875083948958,-1.5862524785195014,1.204013377926429,0.06693440428379807
568,GEPIL,GE Power India Limited,0.8928571428571515,2.332814930015552,-1.493680582152445,2.35201881615054,4.849979449239615,1.4172571904960423,-3.712622917920931,-3.3365664403491735,-1.2073591414334908,5.286521388216289,-7.761027359017297,-4.868980169971672,-1.8592528236316324,3.469974829198122,-6.31632137443153,-4.040730564085986,0.6998697916666778,0.6223386832623574,1.4117256269722636
569,GESHIP,The Great Eastern Shipping Company Limited,0.4313155123125487,2.7677559014534605,-2.4976129453741414,1.1539243594957322,0.5623146917493099,-2.1214850395276628,-1.493420079846231,1.7655615187841724,2.8263448347000852,6.568099373419808,-3.2079587168165107,-3.023267812000202,-3.83985712159548,1.2609263538631639,-2.51714005876592,2.4688879967884407,-0.8113085461151738,0.5756908289947937,-0.7058355701361987
570,GET&D,GE T&D India Limited,,,,,,,,,,,,,,,,,,,
571,GFLLIMITED,GFL Limited,-1.596516690856326,-1.6416845110635139,-2.5730180806676053,-1.5068493150684854,3.76687988628288,-0.4950495049505071,-2.280580511402891,-0.48143053645118095,0.7623007623007583,4.7930283224401045,-8.077436582109494,-2.790395846852682,-6.036585365853662,2.5641025641025603,-3.266787658802181,-0.8992805755395683,-1.4766686355581806,0.713860797144567,0.9609609609609576
572,GFSTEELS,Grand Foundry Limited,,,,,,,,,,,,,,,,,,,
573,GHCL,GHCL Limited,-0.10141987829614349,0.3051881993896159,-2.026578073089696,2.9881386861313923,-0.9041591320072333,-1.0069366748713358,0.08958566629338796,-0.7888012443061907,-1.5531007328010427,0.7826278659611892,-5.371857724001251,-1.530402629416596,-2.317648239189327,1.105700953540281,-3.1630648330058984,1.3742282413861735,-1.6165376702263152,0.452711347308338,-0.48966800509254726
574,GICHSGFIN,GIC Housing Finance Limited,-0.46948356807511177,3.003308729956735,-2.5545634920634948,2.6999490575649427,3.3429849960516047,-0.5236973029588898,0.0261917234153918,-2.5523226135783563,-0.2291825821237528,-0.4057823991884409,-6.872933396315534,-2.0360944007404007,-3.870106761565844,0.4243913334822502,-1.6260162601626091,-2.234156820622981,-0.6191289496157082,0.9265244559362108,1.8209741114523936
575,GICRE,General Insurance Corporation of India,-0.48287309491474956,1.2992968511158667,-2.416467780429584,-1.0333628579864187,2.9014127297584724,0.7962027254631651,-2.2744276522519726,0.1198501872659108,-1.272001183256918,6.505986137366111,-7.5444217885231675,-3.6486107213022736,-2.8758348098677966,-1.6487935656836399,-4.871206324917118,-1.8031555221637838,2.135822995267943,0.9033423667570009,1.9337016574585544
576,GILLANDERS,Gillanders Arbuthnot & Company Limited,,,,,,,,,,,,,,,,,,,
577,GILLETTE,Gillette India Limited,-0.5127266068485542,-0.5848219365115512,-1.2442320369149664,-0.15183359636197183,1.5563995442461045,-0.3474403712086204,-1.3427229345740035,2.8321519901089784,2.1926623504021947,-0.0541201938914744,-2.414120384544728,2.0615737955924947,-1.800454140967817,0.5639344262295111,-0.43321632395977877,-1.2035666856384015,0.8356098344849807,-0.4805275903559435,0.8881513237757216
578,GINNIFILA,Ginni Filaments Limited,0.16528925619834947,-2.8892455858747947,-4.153846153846158,4.501607717041796,4.890387858347396,-4.200323101777062,-4.915514592933942,4.662379421221851,-1.582278481012658,4.290429042904292,-5.015673981191216,-4.776119402985079,-3.873744619799143,1.7518248175182525,-3.927068723702661,-0.14005602240897552,-1.108033240997226,-2.0352781546811394,0.1358695652174029
579,GIPCL,Gujarat Industries Power Company Limited,-0.9416767922235619,0.21308980213089454,-2.0572450805008877,1.1764705882352873,2.5363439529848404,0.0,0.030940594059412976,-3.2624962586052177,0.7235453723243997,6.724581724581717,-8.829568788501017,-2.3209169054441325,-4.304908143679734,0.3025302530252931,-2.936465563267485,-0.18651745270450004,-1.6251638269986866,0.9526329716856371,3.194975423265972
580,GISOLUTION,GI Engineering Solutions Limited,,,,,,,,,,,,,,,,,,,
581,GKWLIMITED,GKW Limited,4.999630751052363,-0.8602701614379324,-3.31976641302425,-1.9332222684992302,1.7912029676735493,-2.581311306143521,2.715028104783123,-0.2574047954866073,-1.4148155873048918,0.31733854094015584,-4.727731818332841,-4.813257012744689,-1.798136645962736,0.5370300986636636,-0.4104477611940242,1.01137006093347,-2.811441130681642,1.9989413706137023,0.9492377809209436
582,GLAND,Gland Pharma Limited,1.3595166163141994,1.6215914482681602,-0.1616184133530172,2.3588134626354766,3.0721740408643243,-4.069603474533256,-0.7584875031487002,-0.1983240223463662,2.3588277340957826,3.433489087360262,-2.370434531543234,-1.2009356458238223,-0.7024699750736512,1.1807864266880739,-0.640715323062904,2.80453174858748,-4.838979273456648,0.40558306061368915,1.2231376879300042
583,GLAXO,GlaxoSmithKline Pharmaceuticals Limited,3.5535695286732607,-2.17017954722873,-2.116604263773208,-1.170518048633137,-0.6353176588294169,2.378940360041999,-0.9988591709975939,2.372115958578809,-2.1584012594906175,2.2192804859056223,-3.7451592754528447,-0.4055937095650488,-1.978097026756737,-1.0832850801003797,-2.7270593757333916,-0.9231055409584444,-1.0491682580585868,1.2132644031484414,-1.2214477951832254
584,GLENMARK,Glenmark Pharmaceuticals Limited,-0.41560600550677956,0.5484747179272879,0.6519453207150415,0.4542093588253886,0.5736747051949529,2.2429805029055534,-2.0220294790613527,1.419320021586614,-1.1733333333333333,4.346374311313924,-4.941014653758655,-1.0624934575525988,0.005234231876467367,3.1142055267702964,1.0030527692978555,-0.488228273841814,-0.7056288715324486,0.8638487449744698,-0.5188628256404787
585,GLFL,Gujarat Lease Financing Limited,,,,,,,,,,,,,,,,,,,
586,GLOBAL,Global Education Limited,-2.3546881629189578,2.7462946817785454,-4.635210974849306,0.8595387840670907,2.624784853700514,1.2636165577342073,-0.7996542035876353,-0.02160760587727371,-1.4060502769492897,12.538959482138564,-7.5371314564398135,0.7594371230734943,-8.818737270875767,1.5721969383533354,-5.880062305295959,-0.8876881512929414,-1.1257393627170342,-1.1318619128466327,1.1062368872782888
587,GLOBALVECT,Global Vectra Helicorp Limited,,,,,,,,,,,,,,,,,,,
588,GLOBE,Globe Textiles (India) Limited,,,,,,,,,,,,,,,,,,,
589,GLOBUSSPR,Globus Spirits Limited,-1.2391481783779805,-3.2033326150973145,-2.5409491810163765,-0.8123307644240815,2.4104095563139833,-2.752039828516108,-0.15878494994821915,-1.160013647219379,0.4937255708701944,0.8297033810412777,-4.300932971613842,-0.865857658248609,-0.7163790296320417,0.21537658269155166,-1.383793525133552,0.2322430810915513,-1.3931297709923722,-0.06992562456295906,0.6204426250479607
590,GLS,Glenmark Life Sciences Limited,0.791642333398225,1.4215202369200335,0.8027066472071055,0.45984671776075253,1.2278216285502292,1.7294626312538637,-4.100302751085967,2.7524176641644718,2.3676012461059224,4.9324422490193305,-4.7994467496542255,-1.2901904566864693,-4.3111894963746815,3.9519250356488116,-4.382547721075185,-4.613860159782003,-4.444312936442177,-1.710097719869712,-1.0190569405262275
591,GMBREW,GM Breweries Limited,-0.9607123330469387,-3.2713810818978515,0.6846188954815153,3.978486118800914,0.18225039619650987,-0.21348936506681784,1.0628096531884252,5.961049957663005,-0.29548332629801605,1.377952755905504,-4.362773184906274,-0.9003893575600186,-0.6367373257032394,0.024185746533372663,-0.09664948453606784,0.6974858069748507,-1.146476389000237,1.1269661099399921,0.17868745938921746
592,GMDCLTD,Gujarat Mineral Development Corporation Limited,-0.9360599078341015,-1.5035460992907832,-1.9335095284462342,-0.7729468599033847,5.320540776275625,0.3647505106507149,-2.3090079817559928,0.07131650263871059,1.1396422388920913,7.041383570105006,-10.5524861878453,-5.716890220080737,-3.0674072203988976,-0.15124779430299115,0.5576679340937868,-0.6046863189720275,-0.33898305084746333,0.0,2.141574762759688
593,GMMPFAUDLR,GMM Pfaudler Limited,1.778802602322337,0.3719623078194743,-3.1850192061459635,1.9124903152142738,0.08570728920089642,0.24137789960314346,-0.6664770187344917,-1.4892509708154957,1.240222105135164,-2.9233553666981322,-0.058983130824584167,1.2904767594694744,-4.168098019008369,-1.5001127904353744,-1.6273393002441006,0.3861290562114833,1.0542903237909393,0.5280428469052917,1.81643625192013
594,GMRINFRA,GMR Airports Infrastructure Limited,2.2556390977443574,0.9487666034155597,0.5085823267641341,-0.568900126422236,5.961152042866695,-0.8632138114209714,-2.334630350194549,-0.2587322121604177,-0.9609224855861628,3.858948769128398,-7.164916615194561,-2.1160822249093107,-2.130177514792896,2.1765417170495733,-4.668587896253599,0.11540680900172452,0.9906759906760007,0.29222676797194624,1.8452380952380918
595,GMRP&UI,GMR Power and Urban Infra Limited,-2.61363636363636,-1.2345679012345616,-5.010660980810238,-0.3188097768331532,4.905239687848374,1.8161180476731085,-4.962243797195263,4.98301245753115,4.99405469678954,4.993757802746567,-9.797297297297302,-8.735868448098664,-3.7586547972304625,2.327935222672062,-3.8910505836575875,-1.8147086914995276,0.2873563218390777,0.09587727708533895,-0.19138755980861516
596,GNA,GNA Axles Limited,-1.8571060098013898,-1.4614309315033678,-2.5631500742942106,0.8491508491508577,2.7588861799050433,-0.10255095500577723,-2.2553564716200976,0.8338597599494658,-2.259817238824396,4.463364293085643,-2.564102564102561,-2.344421259359276,-1.1286407766990236,0.048567265662940416,-1.4832535885167437,-1.6354865278268005,-0.9555995804684821,1.0361474155186705,-0.29349612585113877
597,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,-0.7699023732042262,0.4304503786369144,0.4564381806534309,0.4423711091450173,2.295540562777675,-0.7593696415448644,-1.3532017720499359,-0.9177972865123704,1.911346075640504,2.792408661483161,-3.563653954688386,0.4210185410088289,-2.02284626368396,1.6121231662098987,-1.7424362426738478,-0.41801403896207756,-0.8446078048017481,1.1869905832080399,-1.3582077901803034
598,GOACARBON,Goa Carbon Limited,-0.45862278276117585,0.3587383240828451,-1.1309643311249322,4.1396613004390455,2.867589074485626,0.1723518850987498,-1.805232353148573,-1.418143899895731,3.0665615820018597,3.5846816090247846,-9.027074471676446,-2.7575339767579283,-7.003297105873736,0.4908577739599951,-1.860661166977786,-1.6813687762713792,1.7223727792833428,1.2561741569607847,0.7309582309582365
599,GOCLCORP,GOCL Corporation Limited,19.994720865778014,-2.219641244031479,-4.498397830909539,1.8834756403817179,0.6699532296801863,-0.07578628268283728,-3.1796502384737675,-0.9088705768298594,0.3160709944079775,4.977029096477795,-4.07638633859713,-3.084588919207498,-5.69478630566122,0.5738719477888948,-4.941704995186644,-2.938122923588047,-1.2406439044396504,0.5982465188241314,1.8382352941176472
600,GOCOLORS,Go Fashion (India) Limited,5.91905787230304,1.426215625974952,2.818256805059115,2.4651359346386816,1.0773611770289424,2.1625290923196228,0.5509238944956454,0.1220345601874451,-0.3986775573706861,-0.10199621156928014,-6.447655398037081,0.4289495299808383,-0.3954365710649433,0.013637603418480186,-2.352627840909091,-0.7445917962726192,0.7233513801366702,-0.7531380753138035,0.4290516631280882
601,GODFRYPHLP,Godfrey Phillips India Limited,0.27591131885610415,0.5548846166400105,-2.0650193395774177,2.4295209718083974,2.5295845572807356,-2.8172000913510136,-2.0813034102707477,6.366169424717112,-2.89541847458466,3.345211505345174,-9.666240547075938,-10.742222405520966,10.27712925623845,4.238305941845762,2.494331065759637,2.2151584384623058,0.3222163167685297,1.6168776371308047,0.17075521141524563
602,GODHA,Godha Cabcon & Insulation Limited,,,,,,,,,,,,,,,,,,,
603,GODREJAGRO,Godrej Agrovet Limited,0.4434361142621382,-1.0106165781951792,-1.150353178607465,-1.1076738848418344,1.0181451612903247,-1.1853770295846178,0.09971083856815237,-1.8112394752300764,2.2627152583099743,1.4731281113481662,-1.5798420157984268,-2.4292682926829245,-0.5723154525172267,0.6345177664974618,-0.7268146138191685,-0.7406694882646997,-1.3662239089184147,0.028471101831636567,2.589815986758849
604,GODREJCP,Godrej Consumer Products Limited,1.3562203959353873,3.002376881698011,-1.8499570253345994,-0.8119189704867453,1.3536866359447042,0.9009009009009123,-3.0079729403237607,2.3913581264945987,-1.1976535766661272,2.621127879269273,-1.3444962263372753,-2.0956149559880517,0.32813449463236416,-0.47574890134258685,-0.36554993171044864,-0.6980733176433045,-1.5666719019946633,0.4694465264902004,0.7752246163632026
605,GODREJIND,Godrej Industries Limited,1.2880258899676433,1.7518440463645881,0.4498544588515601,0.026469031233447824,2.280879864636213,-0.12167917258162338,-0.35028629168070363,-2.29052853287698,0.8764358276342903,-0.7381532986225563,-4.07156856546754,-2.5866847324013054,-0.6607525237075531,2.553645375831349,-0.38750000000000284,-0.540809349163924,-1.2158428001228097,0.537103346092113,1.1111111111111083
606,GODREJPROP,Godrej Properties Limited,1.0144927536231843,0.19801980198019803,1.1596073805337392,1.029884643925238,3.909061171082765,0.2036945985811575,-1.2667884139716423,-2.492956159134461,2.2706316274781004,-1.643804557306428,-4.913332183511549,-4.210808913119809,-1.796832221298332,0.20525117867012382,-1.0237946778767752,-0.2487911558756956,2.070448494777808,0.5539424641172882,1.2510164508663288
607,GOENKA,Goenka Diamond and Jewels Limited,,,,,,,,,,,,,,,,,,,
608,GOKEX,Gokaldas Exports Limited,-1.9447145436866233,0.06950236308034474,-0.38080731150038083,-1.5406639852750792,2.4586156317664347,-2.711334601793957,-2.0109202290584665,2.52594210813763,0.5077535336901238,1.7808506180599204,-7.067757009345786,-1.4455673532045628,-2.2080440357790674,-0.043766412404654585,-1.1495673671198956,-3.3799116206855313,-0.534568781183179,-0.34331715401918916,-0.02958754955914551
609,GOKUL,Gokul Refoils and Solvent Limited,,,,,,,,,,,,,,,,,,,
610,GOKULAGRO,Gokul Agro Resources Limited,-0.9528130671506325,1.4265991716520912,-2.117117117117112,2.0220588235294144,0.0,4.1148325358851645,0.0,-1.4150943396226416,1.874098990869777,5.4738976178408425,-6.09233698238933,-1.6385767790262173,-3.479439674649804,3.0740568234746264,-3.721973094170409,-0.535236396074928,-1.5803336259877183,0.3524229074889918,-0.0880281690140795
611,GOLDENTOBC,Golden Tobacco Limited,,,,,,,,,,,,,,,,,,,
612,GOLDIAM,Goldiam International Limited,0.6181925228142546,-3.329538986909502,-1.7337807606264108,-1.4604574262882213,7.430432208407331,-2.0301624129930396,-1.344778254649496,0.7785467128027648,-2.089215132693387,5.731343283582087,-5.872436077549867,-1.2760055478502144,0.0,-1.87806205770277,-3.872318158032447,2.548966997585189,-2.281069743051911,1.8696581196581197,1.4909189482244511
613,GOLDTECH,Goldstone Technologies Limited,-2.956989247311824,-4.998175848230589,-0.18208302986161687,-0.21802325581394114,3.0711610486891345,0.18761726078799248,4.96258369436786,4.9607275733774285,4.991319444444444,-2.4555461473327616,-4.987932421560743,-4.933078393881455,-4.909090909090909,1.8518518518518516,-4.424778761061947,-4.818059299191378,-2.464673020046007,3.5034013605442214,
614,GOODLUCK,Goodluck India Limited,4.678712456623179,-0.9364627785680391,-1.8670389111847794,3.8412755934045966,2.6790697674418635,-2.960823253294821,-1.2597302275833409,0.45964660936007906,-0.8933325445187191,7.130181265052606,-7.530914844986228,-1.0840579710144955,-6.0406340214608685,1.717546678486343,-1.3931381118881119,-3.1021704605611387,-3.351240726528524,-0.26025719534598435,0.8958912573370335
615,GOODYEAR,Goodyear India Limited,,,,,,,,,,,,,,,,,,,
616,GOYALALUM,Goyal Aluminiums Limited,,,,,,,,,,,,,,,,,,,
617,GPIL,Godawari Power And Ispat limited,3.357445066193518,7.615480649188518,-0.19057392069192328,1.0817218641179454,1.4583176727054117,-0.12012913882424629,-1.0107766629505692,-3.298835705045285,0.49837486457205427,0.14466546112115733,-1.929488543661775,-3.550903119868628,-1.8862858293616256,-0.593887628453214,-1.1477572559366815,-0.8567130992086789,-0.5463414634146401,0.04554919312858183,3.599838209518664
618,GPPL,Gujarat Pipavav Port Limited,-2.253391584272236,0.5316689782709095,9.297625063163215,-0.32737345756736624,2.9556650246305507,0.6786739754633165,-2.02046035805626,-5.027932960893852,11.632321041214745,5.73394495412844,-8.834291688447466,-2.5471217524197654,-5.123247945867566,2.756394338217041,-3.3365338454152744,0.45816252712805267,-3.848829121261308,0.7239607659972028,2.3422562141491423
619,GPTINFRA,GPT Infraprojects Limited,1.724698991213801,-2.968108620145241,-0.34612964128383344,2.3510466988727896,3.431045969353768,-1.2824728707662065,2.1155137676292854,-8.678319533885315,-1.0919017288443937,13.533057851239674,-7.868020304568532,-7.8901227352425485,-4.11880078453348,3.299565846599125,-7.47188002142474,-2.9373537821679263,-6.535471331389707,4.679552390640905,
620,GRANULES,Granules India Limited,0.023253110103468408,-0.8187269372693753,0.6616366802089432,0.7366697848456447,3.4474416354179263,-0.16906170752324323,-1.2991656734207362,0.13128058240840468,-0.7697773567029844,2.4384326094868403,-3.8941354786055835,-2.710980036297638,-3.7554585152838404,-0.0981568328061923,-1.8623568446965622,0.032119914346890203,0.40851429800042516,0.3560254612148094,-0.33333333333333576
621,GRAPHITE,Graphite India Limited,-0.4042904290429118,-1.0046557216368501,-0.7297494526879106,-0.6684922680412335,5.605171387258642,-0.9185909320748243,-2.745676583886567,-0.9176547019652574,1.4499917614104578,1.4289295562797617,-5.429113323850169,0.852793496453339,-1.7770471269766746,7.2004028197381835,-4.1120141627102385,-1.5527212231640584,3.586082389627445,1.1622115224970946,0.5761041997161112
622,GRASIM,Grasim Industries Limited,3.621990169207433,-1.4597888439990299,0.7420566211688515,0.816122962526354,1.7554786620530651,-0.28981507038366827,-1.329944169579217,0.27308725137681494,0.027316184839513275,2.205574426504122,-1.597985347985352,-2.360515021459235,0.39046721421840463,-0.375586854460098,0.2240645305848084,-0.1186133428820845,-0.516531225648443,-0.4057829615504054,2.8976909738066987
623,GRAUWEIL,Grauer & Weil (India) Limited,,,,,,,,,,,,,,,,,,,
624,GRAVITA,Gravita India Limited,0.6246536698403149,7.320105963129149,4.727663911221832,1.2961688460656193,10.487294848235221,-0.891791747786224,-0.9209134465807949,-0.26065909514057256,0.2052238805970121,8.516668916183024,-8.699938385705487,-4.276024771453849,-2.630218802044447,-0.8935685828116133,-1.8874246146973397,-2.2275606027516903,-2.786476301682501,0.07436128963721589,-1.180978374973756
625,GREAVESCOT,Greaves Cotton Limited,1.44230769230769,0.44265593561367983,-2.8537920250195508,0.4318806438947871,2.743041549011691,-1.8217821782178196,-1.7509727626459144,-1.3056835637480713,0.19238168526356292,3.2988871224165273,-6.224375698844583,-3.2106782106782026,-2.9751487574378723,-0.48763497039360293,-3.0722484807562345,-1.4637391882900979,-3.746397694524492,2.0588235294117685,1.1570247933884297
626,GREENLAM,Greenlam Industries Limited,0.45702930948832815,-1.6897831607735843,5.21015311889836,4.499570446735392,-0.10727311735679039,-1.5836148648648647,3.587051618547689,-1.1673151750972837,-1.4591543295345546,3.81468376824414,-8.489325103713446,5.655334616206968,-8.714745779252471,-2.9088497252226686,-2.5484764542936205,2.849002849002849,-2.4277242401779136,0.12989422898497782,-0.24065161051463682
627,GREENPANEL,Greenpanel Industries Limited,0.43075941289088154,1.1293965795417877,-3.0956848030018866,2.7965284474445475,1.2365766352098964,-1.300786895776461,-1.1430385775519816,-1.3469068128426034,-0.39001560062402496,-2.9669996972449324,-3.0667644900953746,-1.9424460431654675,-3.1358885017421603,-1.2388162422573985,-2.443937155901711,-2.2446836440010385,-0.3010077215024301,1.9615692554043294,-2.7763362740010353
628,GREENPLY,Greenply Industries Limited,0.08658008658008166,-0.2590673575129509,-0.47271164589600106,1.6157205240174624,0.9032826613791635,-0.044043162299063084,0.5313261013947386,-1.4185945002182454,0.13111888111887365,2.39427164913852,-6.192275398824518,-2.8944150020383295,-4.235799336326358,-0.9090909090909179,-3.9925719591457756,-2.2153622662066543,1.1015237745548008,1.6610675625233466,1.9018638265500192
629,GREENPOWER,Orient Green Power Company Limited,,,,,,,,,,,,,,,,,,,
630,GRINDWELL,Grindwell Norton Limited,-1.5255905511811048,-0.27122671970655854,-2.274448427323671,1.7230310967311175,1.8064414932552644,-1.0399958607129993,1.5420180208579681,0.4379831666710617,-0.18172241243086887,-0.5239717055279014,-1.9371082108724718,-3.1379868109991262,-1.4324609384581444,0.21878072763028739,-2.1880259677807166,-0.06007449237053947,-1.0979870237897145,-0.2985569746226658,1.031791630757454
631,GRINFRA,G R Infraprojects Limited,2.8216615578087003,-0.1412761949611455,-2.721893491124267,1.874538171353005,1.7852901591323083,0.25796721831964126,0.3464755077658231,1.4545454545454546,0.8105576147611133,1.1619761836087115,-2.8501661262559472,0.5595362692214835,-0.9292123629112735,2.6065962844749904,0.13932142271759101,-1.8895231969124386,-1.453983598114172,2.810476151684249,1.2120212722100876
632,GRMOVER,GRM Overseas Limited,-2.7060270602706002,3.478998727195595,-4.921339249697466,-0.16109544905356651,2.2231370934540986,-2.214170692431562,1.3877551020408185,0.040832993058388854,-1.2898024989923371,6.709677419354835,-10.54251635244324,-7.836879432624122,-9.061593034505005,-3.063457330415741,-1.5692307692307763,-1.871980676328499,-3.888566453859557,-4.3043599000277695,-2.0935290918977674
633,GROBTEA,The Grob Tea Company Limited,-0.4919979641463578,-1.4435402965109847,-0.4770357222098907,0.4681230494872862,-1.401175888785098,-0.4594431985997847,1.0389610389610366,1.9206939281288673,-1.1635027556644137,2.178612059158132,-0.7900677200902935,-3.422716372356658,-0.4665292394488519,1.191195037602242,-0.03292542391482792,-3.4798728813559348,1.3636851712659772,,-2.2308540234108447
634,GRPLTD,GRP Limited,-0.14331259004934635,1.9605391678062092,0.44581537906079943,-0.9161255200839855,2.0167720539815837,5.761178750933473,-0.003356239669071716,2.2328398154025724,4.141430383591489,1.665637374214421,0.8767670474846673,-4.6849348562646265,-1.1088082901554372,-4.110496505581131,-4.327917165107316,0.06024526163090553,-0.11718224213967865,-0.21489914751404923,0.5665114653021747
635,GRSE,Garden Reach Shipbuilders & Engineers Limited,-1.570343673574454,-1.7328611181381286,1.2421564861057812,2.433265560438113,1.4775374376039965,-1.3525047600288826,-0.059055118110242194,0.1643115346697338,4.64956324368938,6.000291630212904,-10.80184691422255,-3.4774967045383134,-1.5267647422425545,0.29136445353667134,-3.436096976953013,1.9343422016109377,0.33059875107137643,-0.1406125817692703,0.5038402457757324
636,GRWRHITECH,Garware Hi-Tech Films Limited,-2.5905292479108635,4.588492352512746,-3.2771641118124486,5.72288259302292,2.272935011120926,-2.222420829981825,-1.464803616509132,3.5189011790446005,-2.9205262847365625,5.769290773503076,-4.016172506738542,-1.27143701951508,-4.265858974721879,-0.5601531272870599,-2.9662405768600437,-1.7575871414388065,-2.3273489713012756,-0.6638896120801875,0.901042898048183
637,GSFC,Gujarat State Fertilizers & Chemicals Limited,-0.7608419984783159,-0.025354969574027865,-1.621351958094288,0.22499999999999432,3.1725561000773825,-2.710163111668761,-2.0884520884520885,-2.4682482626407887,5.9137055837563475,4.040137311856354,-6.884681583476765,-2.094366875300912,-4.06466512702079,1.9063309013885674,-2.3218390804597755,-1.4945652173913093,-2.0408163265306096,2.5244484876051905,1.1734928670041338
